index,preset,qp,seq_name,Ir,Dr,Dw,I1mr,D1mr,D1mw,ILmr,DLmr,DLmw,Bc,Bcm,Bi,Bim,E_hw_slow,config,path,__qp_int
753,superfast,27,BoxingPractice_4k,3050000000000.0,827000000000.0,391000000000.0,23578653911,9800172094,5863261978,1748899,236608360,208686213,193000000000.0,15846951471,21269321988,2270404528,13.0487,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_BoxingPractice_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
754,superfast,27,Crosswalk_4k,3050000000000.0,833000000000.0,395000000000.0,23592375975,10185968607,6081858268,1857202,246464263,214618869,194000000000.0,14478837597,21894832670,2405686599,12.9287,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_Crosswalk_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
755,superfast,27,CrowdRun_1080p50,1280000000000.0,326000000000.0,150000000000.0,7318233305,2732017228,1806387712,282683,56508408,60756376,86886310336.0,8823309030,7319102425,638336135,7.0286,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_CrowdRun_1920x1080p50_1920x1080_50fps_130f.out,27
756,superfast,27,DinnerSceneCropped_2k,997000000000.0,266000000000.0,125000000000.0,6941394329,2701211082,1793405514,287841,57982708,62235373,64310399378.0,5680861608,6431812445,638908363,6.3581,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_DinnerSceneCropped_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,27
757,superfast,27,FoodMarket2_4k,3160000000000.0,853000000000.0,406000000000.0,24650861947,9769717176,5805019063,1637362,233855962,202670757,198000000000.0,17183696972,21660755391,2242982162,13.2135,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_FoodMarket2_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
758,superfast,27,FoodMarket_2k,970000000000.0,259000000000.0,122000000000.0,6858538472,2631843181,1761370348,280453,54458767,58652295,62412406410.0,5607148867,6345328316,629385368,6.3553,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_FoodMarket_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,27
759,superfast,27,MeridianTalk_sdr_2k,790000000000.0,215000000000.0,102000000000.0,5996666044,2415012545,1672910641,282804,52483977,58309226,50297200751.0,3907788501,5605366242,608697185,6.3492,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_MeridianTalk_sdr_1920x1080p_5994_8bit_1920x1080_60fps_130f.out,27
760,superfast,27,Motorcycle_2k,1050000000000.0,270000000000.0,126000000000.0,6843443457,2502406698,1712677980,274872,54307541,59707267,69237887534.0,6708068923,6400720072,610968439,7.0063,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_Motorcycle_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,27
761,superfast,27,MountainBike_2k,1070000000000.0,278000000000.0,130000000000.0,6978513165,2569615611,1747077427,280389,56861688,64031756,70965005360.0,6937568971,6546203755,616103119,7.0351,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_MountainBike_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,27
762,superfast,27,Neon1224_4k,3040000000000.0,827000000000.0,390000000000.0,23875921138,10072006788,6121594429,1860542,252275464,223028294,190000000000.0,15517408559,21610502364,2357609732,12.9711,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_Neon1224_3840x2160_2997fps_3840x2160_30fps_130f.out,27
763,superfast,27,NocturneDance_4k,3050000000000.0,824000000000.0,390000000000.0,24598268298,10020395504,6027001343,1781431,243255205,214011083,189000000000.0,16105228640,21267187549,2289552960,13.2943,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_NocturneDance_3840x2160p_8bit_60fps_3840x2160_60fps_130f.out,27
764,superfast,27,OldTownCross_1080p50,1200000000000.0,311000000000.0,145000000000.0,7292807828,2742493344,1810424430,285550,55731786,59679479,79695298570.0,7749756037,7079280276,640359655,7.1214,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_OldTownCross_1920x1080p50_1920x1080_50fps_130f.out,27
765,superfast,27,PedestrianArea_1080p25,832000000000.0,225000000000.0,106000000000.0,6422712843,2447639486,1684678734,284150,53169788,58489555,52454032853.0,4456428136,5747382633,606178819,6.3449,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_PedestrianArea_1920x1080p25_1920x1080_25fps_130f.out,27
766,superfast,27,PierSeaSide_4k,3190000000000.0,865000000000.0,409000000000.0,23558765551,10067183361,6131259069,1989266,252696367,223408861,201000000000.0,16551928696,22384987217,2394878860,13.27,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_PierSeaSide_3840x2160_2997fps_8bit_420_3840x2160_30fps_130f.out,27
767,superfast,27,RitualDance_2k,728000000000.0,198000000000.0,92998412879.0,5703576432,2216847494,1587944178,279617,50691690,58069501,45720198985.0,3691312821,5230966331,575397947,6.3314,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_RitualDance_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,27
768,superfast,27,Riverbed_1080p25,974000000000.0,260000000000.0,124000000000.0,7134001298,2647094557,1772966438,291598,56854186,59465490,61682397075.0,5654408293,6434150875,631192932,6.4041,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_Riverbed_1920x1080p25_1920x1080_25fps_130f.out,27
769,superfast,27,RushFieldCuts_2k,1050000000000.0,276000000000.0,130000000000.0,7063125619,2583785691,1747979516,276818,53813234,58980131,68400066449.0,6595171861,6582211028,625934720,7.0206,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_RushFieldCuts_1920x1080_2997_1920x1080_30fps_130f.out,27
770,superfast,27,Skater227_2k,687000000000.0,189000000000.0,89055596843.0,5451581953,2267923030,1619926768,269097,52496406,58047304,42638244951.0,3052628236,5127516512,584521963,6.3504,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_Skater227_1920x1080_30fps_1920x1080_30fps_130f.out,27
771,superfast,27,Tango_4k,3450000000000.0,936000000000.0,444000000000.0,25975963960,10831966923,6393046247,2095009,293919900,289779246,221000000000.0,17815649454,23855831270,2511752119,13.3681,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_Tango_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
772,superfast,27,TimeLapse_4k,2950000000000.0,796000000000.0,376000000000.0,22496137181,9288188307,5593275228,1762954,228592115,202274020,186000000000.0,15792679139,20370370297,2151148869,13.0925,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_TimeLapse_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
773,superfast,27,ToddlerFountain_2k,1090000000000.0,284000000000.0,132000000000.0,6939895867,2634281703,1763031349,283344,53560684,59455934,72502904885.0,7046126214,6669384156,624184434,7.0285,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_ToddlerFountain_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,27
774,superfast,27,TreesAndGrass_2k,1280000000000.0,321000000000.0,147000000000.0,7153604858,2700112853,1786897862,311201,57690886,74822303,87647168107.0,8788590268,7230541066,632456232,7.1124,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_TreesAndGrass_1920_1080_30fps_8bit_1920x1080_30fps_130f.out,27
775,superfast,27,TunnelFlag_2k,1130000000000.0,296000000000.0,131000000000.0,11566824458,2290673420,1622575930,289252,52146475,56657254,61122592348.0,5574842796,6088750211,607151177,6.3523,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_TunnelFlag_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,27
776,superfast,27,Vertical_bees_2k,982000000000.0,261000000000.0,117000000000.0,11026300974,1548600967,1354719586,277962,51286061,58219319,51892869725.0,4387955166,5622248048,597556633,6.3751,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_Vertical_bees_1080x1920_2997_1080x1920_30fps_130f.out,27
777,superfast,27,Vertical_Carnaby_2k,718000000000.0,196000000000.0,92546746280.0,5968673982,1649868065,1388026035,288538,50485725,59353001,44134631025.0,3528358552,5209643230,579979406,6.4061,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_Vertical_Carnaby_1080x1920_5994_1080x1920_60fps_130f.out,27
778,superfast,27,WalkingInStreet_2k,1280000000000.0,320000000000.0,146000000000.0,7388918994,2364961217,1652596518,362731,56843385,62250044,88098470484.0,9090082877,7008199928,587732090,7.2329,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_WalkingInStreet_1920x1080_30fps_1920x1080_30fps_130f.out,27
779,superfast,27,WorldCup_2k,717000000000.0,195000000000.0,91591041924.0,5834461854,2234738371,1595821178,286279,51494391,58196406,44536969634.0,3588027067,5164673714,574997591,6.3472,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_WorldCup_1920x1080_30p_1920x1080_30fps_130f.out,27
780,superfast,27,WorldCup_far_2k,1140000000000.0,298000000000.0,132000000000.0,11733719715,2254296090,1606289050,286578,53325922,57399912,61661912265.0,5810528015,6100013948,605368020,7.0531,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp27_WorldCup_far_1920x1080_30p_1920x1080_30fps_130f.out,27
781,superfast,32,Aerial3200_2k,899000000000.0,242000000000.0,115000000000.0,6746332770,2550302755,1734624702,279679,55119979,59198432,57032749990.0,4989645269,6080965495,621404396,6.3725,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_Aerial3200_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,32
782,superfast,32,Boat_2k,991000000000.0,261000000000.0,123000000000.0,6784457502,2552967312,1732693398,283514,53788513,59438032,64289128247.0,6076118148,6348000479,613941939,6.3672,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_Boat_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,32
783,superfast,32,BoxingPractice_4k,2840000000000.0,780000000000.0,367000000000.0,22350947156,9799669034,6037148770,1885927,245172707,221508175,177000000000.0,13272650359,20873295948,2347901702,13.0006,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_BoxingPractice_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,32
784,superfast,32,Crosswalk_4k,2800000000000.0,772000000000.0,364000000000.0,21282240146,9755697375,6005605437,2144691,249599165,220184042,177000000000.0,12266180126,20943362092,2381380360,12.9114,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_Crosswalk_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,32
785,superfast,32,CrowdRun_1080p50,1070000000000.0,279000000000.0,131000000000.0,6868063238,2602616078,1755234638,276464,54642956,59400908,70404925158.0,6773387054,6627245530,627623469,7.072,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_CrowdRun_1920x1080p50_1920x1080_50fps_130f.out,32
786,superfast,32,DinnerSceneCropped_2k,752000000000.0,206000000000.0,97586939622.0,5712971099,2366393329,1660964806,273501,53655641,58844413,48228993917.0,3494606522,5494193637,612150576,6.2705,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_DinnerSceneCropped_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,32
787,superfast,32,FoodMarket2_4k,2760000000000.0,752000000000.0,357000000000.0,22644907289,9214575875,5571774536,1722211,229828798,200934891,171000000000.0,13704588287,19729446441,2156414578,13.2082,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_FoodMarket2_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,32
788,superfast,32,FoodMarket_2k,805000000000.0,219000000000.0,104000000000.0,6200274285,2433833655,1686774650,281636,53602912,58649534,50933267413.0,4086743874,5687025040,610183787,6.3658,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_FoodMarket_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,32
789,superfast,32,MeridianTalk_sdr_2k,696000000000.0,191000000000.0,89996680666.0,5380459006,2230172076,1608352561,277308,52246655,58731600,43569980932.0,3123010051,5164696491,586558912,6.3348,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_MeridianTalk_sdr_1920x1080p_5994_8bit_1920x1080_60fps_130f.out,32
790,superfast,32,Motorcycle_2k,926000000000.0,244000000000.0,114000000000.0,6476078160,2402891397,1669688719,276806,53357008,59522623,60223816046.0,5609551857,5953755442,598761836,7.0665,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_Motorcycle_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,32
791,superfast,32,MountainBike_2k,947000000000.0,250000000000.0,117000000000.0,6674251760,2480386697,1705844715,281295,53201043,58863255,61425607811.0,5725457722,6089001738,605966247,6.9826,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_MountainBike_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,32
792,superfast,32,Neon1224_4k,2750000000000.0,753000000000.0,353000000000.0,21954561078,9626611509,5965159502,1800555,246158147,220337609,170000000000.0,12992697878,20211874540,2280897085,12.957,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_Neon1224_3840x2160_2997fps_3840x2160_30fps_130f.out,32
793,superfast,32,NocturneDance_4k,2820000000000.0,770000000000.0,362000000000.0,23481099840,10000425450,6118289817,1837555,248308479,221824275,173000000000.0,13540147160,20481057798,2310625157,13.2215,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_NocturneDance_3840x2160p_8bit_60fps_3840x2160_60fps_130f.out,32
794,superfast,32,OldTownCross_1080p50,896000000000.0,240000000000.0,113000000000.0,6239179390,2502918087,1716230418,277379,54625081,62220800,58155835749.0,4910644254,6011262529,617199667,6.3166,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_OldTownCross_1920x1080p50_1920x1080_50fps_130f.out,32
795,superfast,32,PedestrianArea_1080p25,727000000000.0,199000000000.0,93682910884.0,5863880259,2280993033,1623978395,286495,52621528,58772870,45209675549.0,3501880078,5280353290,588814374,6.359,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_PedestrianArea_1920x1080p25_1920x1080_25fps_130f.out,32
796,superfast,32,PierSeaSide_4k,2810000000000.0,770000000000.0,362000000000.0,21768613458,9746719055,6030231695,2239429,276034306,284461337,175000000000.0,13305383046,20564781575,2304320131,13.3017,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_PierSeaSide_3840x2160_2997fps_8bit_420_3840x2160_30fps_130f.out,32
797,superfast,32,RitualDance_2k,669000000000.0,183000000000.0,85834533929.0,5347306875,2098889587,1545152539,292955,49999952,58568104,41528478955.0,3146838456,4956892983,562789959,6.3146,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_RitualDance_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,32
798,superfast,32,Riverbed_1080p25,837000000000.0,227000000000.0,108000000000.0,6697192432,2517101295,1725093885,290252,55059089,58413033,52240441484.0,4356323367,5867810716,617869478,6.3958,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_Riverbed_1920x1080p25_1920x1080_25fps_130f.out,32
799,superfast,32,RushFieldCuts_2k,1100000000000.0,291000000000.0,129000000000.0,11763801012,2339860927,1644634189,275314,52051530,57033224,59083023006.0,5266608892,6019055308,611115384,7.0422,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_RushFieldCuts_1920x1080_2997_1920x1080_30fps_130f.out,32
800,superfast,32,Skater227_2k,637000000000.0,176000000000.0,82116375733.0,5040396595,2112503166,1563079486,272069,51197538,57678598,39153097186.0,2694630726,4838452744,562871472,6.3241,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_Skater227_1920x1080_30fps_1920x1080_30fps_130f.out,32
801,superfast,32,Tango_4k,2730000000000.0,749000000000.0,355000000000.0,20978216005,9343648628,5684299858,2212341,266106891,268617688,173000000000.0,12446624085,20100389944,2252239831,13.2135,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_Tango_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,32
802,superfast,32,TimeLapse_4k,2920000000000.0,796000000000.0,375000000000.0,23486671490,10051230036,6124567487,2321735,283587621,284611835,181000000000.0,14250124970,21062837640,2329739154,13.1057,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_TimeLapse_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,32
803,superfast,32,ToddlerFountain_2k,928000000000.0,247000000000.0,116000000000.0,6543301344,2510847542,1713942419,280281,51663712,58144589,59914073872.0,5365312768,6076322765,609132686,6.6525,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_ToddlerFountain_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,32
804,superfast,32,TreesAndGrass_2k,1130000000000.0,291000000000.0,134000000000.0,6916996916,2605825727,1759571867,287699,54262239,59930310,75991599503.0,7461402147,6780951271,625174493,7.0828,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_TreesAndGrass_1920_1080_30fps_8bit_1920x1080_30fps_130f.out,32
805,superfast,32,TunnelFlag_2k,804000000000.0,217000000000.0,102000000000.0,6224103454,2320078276,1634172795,277006,52477568,58566809,50739406898.0,4335522569,5562377708,593305680,6.3698,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_TunnelFlag_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,32
806,superfast,32,Vertical_bees_2k,737000000000.0,201000000000.0,94484216038.0,5999882177,1635777667,1390208873,274509,51061787,59856589,45736896831.0,3708337706,5292560878,583768280,6.3654,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_Vertical_bees_1080x1920_2997_1080x1920_30fps_130f.out,32
807,superfast,32,Vertical_Carnaby_2k,661000000000.0,181000000000.0,85151052606.0,5514831094,1546349578,1353468695,285680,50058205,59397555,40434873882.0,3037837222,4934896261,564154895,6.4079,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_Vertical_Carnaby_1080x1920_5994_1080x1920_60fps_130f.out,32
808,superfast,32,WalkingInStreet_2k,1110000000000.0,286000000000.0,133000000000.0,7273345065,2318853526,1638550958,374209,55843502,60870245,74169122469.0,7498987016,6557123820,587729054,7.1539,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_WalkingInStreet_1920x1080_30fps_1920x1080_30fps_130f.out,32
809,superfast,32,WorldCup_2k,800000000000.0,217000000000.0,96438077888.0,8789129927,2010610260,1503333144,272974,50114042,56762975,41733659791.0,3135123473,4891188677,559635977,6.3585,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_WorldCup_1920x1080_30p_1920x1080_30fps_130f.out,32
810,superfast,32,WorldCup_far_2k,834000000000.0,224000000000.0,106000000000.0,6523333016,2356918145,1648518168,285244,52943983,58636512,52606941520.0,4742026492,5686826374,595762655,6.3898,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp32_WorldCup_far_1920x1080_30p_1920x1080_30fps_130f.out,32
811,superfast,37,Aerial3200_2k,784000000000.0,213000000000.0,101000000000.0,6256106413,2438392947,1688974630,266581,53467449,58341837,49048497896.0,3911447573,5581040255,605602500,6.3831,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_Aerial3200_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,37
812,superfast,37,Boat_2k,872000000000.0,234000000000.0,110000000000.0,6494383198,2476170026,1705043253,286399,51752478,57994469,55443773052.0,4866931340,5897625845,604290935,6.3417,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_Boat_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,37
813,superfast,37,BoxingPractice_4k,2620000000000.0,723000000000.0,339000000000.0,20682058865,9488090064,5925770181,1894772,239302757,220778697,162000000000.0,11505616831,19737574315,2278646455,13.0209,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_BoxingPractice_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,37
814,superfast,37,Crosswalk_4k,2620000000000.0,724000000000.0,339000000000.0,19694228729,9467181463,5907899171,2173329,244615898,219816105,163000000000.0,10996034465,19893650326,2305640567,12.9536,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_Crosswalk_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,37
815,superfast,37,CrowdRun_1080p50,913000000000.0,244000000000.0,115000000000.0,6482045688,2501195230,1712847602,276118,53103897,58651525,58724651102.0,5261749624,6057930411,614750618,6.3421,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_CrowdRun_1920x1080p50_1920x1080_50fps_130f.out,37
816,superfast,37,DinnerSceneCropped_2k,657000000000.0,182000000000.0,85231344287.0,4776117275,2122471342,1583116676,268818,48118093,57447572,41451342905.0,2745444086,5008549535,580053007,6.3238,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_DinnerSceneCropped_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,37
817,superfast,37,FoodMarket2_4k,2230000000000.0,612000000000.0,289000000000.0,18532667425,7949278865,4831827642,1576957,201253502,178107281,137000000000.0,10307013651,16433191459,1859647716,13.2051,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_FoodMarket2_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,37
818,superfast,37,FoodMarket_2k,875000000000.0,238000000000.0,106000000000.0,9441811587,2164866674,1585233164,286490,51032547,56201307,46342508429.0,3437501984,5295124063,592107975,6.3796,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_FoodMarket_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,37
819,superfast,37,MeridianTalk_sdr_2k,645000000000.0,178000000000.0,83320616731.0,4974688943,2113246769,1565880602,270399,50650546,58309815,39976458243.0,2741705105,4892440529,568209467,6.3354,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_MeridianTalk_sdr_1920x1080p_5994_8bit_1920x1080_60fps_130f.out,37
820,superfast,37,Motorcycle_2k,1010000000000.0,266000000000.0,117000000000.0,10528867965,2181224843,1579398776,282379,50070082,56271230,53916605620.0,4658549336,5576004081,585870409,6.3269,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_Motorcycle_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,37
821,superfast,37,MountainBike_2k,1030000000000.0,272000000000.0,120000000000.0,11122129955,2247893553,1612554885,273313,50915775,56748648,54795389369.0,4721863159,5694876756,594684320,6.3469,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_MountainBike_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,37
822,superfast,37,Neon1224_4k,2530000000000.0,697000000000.0,325000000000.0,20441561691,9366397531,5869026384,1904902,241203209,221599171,155000000000.0,11289056611,19089319779,2203974541,13.1415,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_Neon1224_3840x2160_2997fps_3840x2160_30fps_130f.out,37
823,superfast,37,NocturneDance_4k,2580000000000.0,708000000000.0,331000000000.0,21395935399,9637578797,5971720047,1805609,241608095,220463235,157000000000.0,11447070843,19246201819,2232757289,13.1773,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_NocturneDance_3840x2160p_8bit_60fps_3840x2160_60fps_130f.out,37
824,superfast,37,OldTownCross_1080p50,765000000000.0,208000000000.0,98124228949.0,5675996853,2303111839,1648093534,281451,51464411,58635329,48422402332.0,3750330016,5459736555,595692935,6.3815,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_OldTownCross_1920x1080p50_1920x1080_50fps_130f.out,37
825,superfast,37,PedestrianArea_1080p25,812000000000.0,221000000000.0,98794428043.0,8800300114,2047313909,1532301946,281663,49538135,55973297,42471671213.0,3073562200,5007159327,574492554,6.3598,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_PedestrianArea_1920x1080p25_1920x1080_25fps_130f.out,37
826,superfast,37,PierSeaSide_4k,2570000000000.0,706000000000.0,330000000000.0,20424204515,9524046759,5963194782,1975319,249229706,238389175,158000000000.0,11410252032,19247823037,2220463384,13.1386,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_PierSeaSide_3840x2160_2997fps_8bit_420_3840x2160_30fps_130f.out,37
827,superfast,37,RitualDance_2k,624000000000.0,172000000000.0,80081181957.0,5038356953,2021865440,1516030927,288916,48816862,58154249,38444305351.0,2769845209,4729127655,549027008,6.3482,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_RitualDance_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,37
828,superfast,37,Riverbed_1080p25,918000000000.0,249000000000.0,111000000000.0,10986000199,2252285974,1622580878,287174,53059874,56606681,47923820687.0,3668344313,5471725913,602566378,6.362,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_Riverbed_1920x1080p25_1920x1080_25fps_130f.out,37
829,superfast,37,RushFieldCuts_2k,799000000000.0,216000000000.0,102000000000.0,6222290357,2379405430,1661896199,279262,52103799,58408247,50089723580.0,4216790788,5571474058,595766748,6.3248,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_RushFieldCuts_1920x1080_2997_1920x1080_30fps_130f.out,37
830,superfast,37,Skater227_2k,596000000000.0,164000000000.0,76315463205.0,4712929131,2002377958,1520138601,284313,49949981,57777055,36413023146.0,2446717679,4588150322,541426092,6.2943,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_Skater227_1920x1080_30fps_1920x1080_30fps_130f.out,37
831,superfast,37,Tango_4k,2700000000000.0,745000000000.0,350000000000.0,20571591807,9614797303,5964507355,2364228,278621160,282535859,169000000000.0,11607191001,20334539508,2337118993,13.1884,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_Tango_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,37
832,superfast,37,TimeLapse_4k,2670000000000.0,733000000000.0,343000000000.0,21889520831,9773661330,6009294550,2290177,276139446,280205538,164000000000.0,12116131062,19829461991,2266521047,13.1057,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_TimeLapse_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,37
833,superfast,37,ToddlerFountain_2k,798000000000.0,216000000000.0,102000000000.0,6127523768,2413640009,1680770481,280795,51532538,58505362,50316305881.0,4124206691,5552381320,593509449,6.3507,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_ToddlerFountain_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,37
834,superfast,37,TreesAndGrass_2k,996000000000.0,262000000000.0,122000000000.0,6659741597,2568638416,1739968576,309858,55868935,72334840,65367465114.0,6080575518,6338572618,615006192,6.3948,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_TreesAndGrass_1920_1080_30fps_8bit_1920x1080_30fps_130f.out,37
835,superfast,37,TunnelFlag_2k,720000000000.0,197000000000.0,92260910063.0,5725117645,2203969331,1586793137,271705,50431995,58290015,44937012582.0,3541596867,5204242544,579086777,6.3631,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_TunnelFlag_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,37
836,superfast,37,Vertical_bees_2k,684000000000.0,187000000000.0,87909989876.0,5639447667,1574627246,1368298484,261183,49790775,59320686,42177305455.0,3237039540,5041543144,570518332,6.4461,B,H:\valgrind\dis_deblock_en_sao\callgrind_superfast_qp37_Vertical_bees_1080x1920_2997_1080x1920_30fps_130f.out,37
