config,preset,qp,video_name,width,height,fps,frames,E_hw_slow,L1_dcache_load_misses:u,L1_dcache_loads:u,L1_dcache_stores:u,L1_icache_load_misses:u,LLC_load_misses:u,LLC_loads:u,LLC_store_misses:u,LLC_stores:u,branch_instructions:u,branch_misses:u,cache_misses:u,cache_references:u,cycles:u,dTLB_load_misses:u,dTLB_loads:u,dTLB_store_misses:u,dTLB_stores:u,instructions:u
disfilter,veryfast,37,TunnelFlag_1920x1080_5994_8bit_420,1920,1080,60,130,6.3631,4037781749,1.96E+11,89359678132,2307584799,54743194,433850784,61709094,372657866,70321586807,2100608978,115763703,1968645876,3.86E+11,22222277,1.96E+11,8482394,89288258994,7.11E+11
default,faster,22,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3932,4607039860,2.49E+11,1.14E+11,2600887874,96158043,518946878,78571689,382119473,90283031760,3567994459,176534874,2110828612,5.20E+11,27648418,2.49E+11,10271095,1.14E+11,9.22E+11
default,fast,22,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3932,4614112688,2.49E+11,1.14E+11,2588581784,96815112,514513590,80097617,382592882,90298062432,3569469993,176986366,2101604376,5.19E+11,26695958,2.49E+11,10040218,1.14E+11,9.22E+11
default,superfast,22,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3932,4036691540,2.38E+11,1.09E+11,2589873345,59111329,442367340,54369016,298717935,86452798044,3481380723,112838742,1928701800,4.98E+11,28906139,2.38E+11,8261031,1.09E+11,8.80E+11
default,veryfast,22,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3932,4597915600,2.49E+11,1.14E+11,2810529471,90869937,529172844,76026611,387520958,90301355342,3558940602,168678932,2248165927,5.25E+11,27836901,2.49E+11,10086510,1.14E+11,9.22E+11
hwlike,faster,22,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3932,4560965009,2.48E+11,1.13E+11,2833346806,88732229,512312683,75621971,392669687,89806879437,3547484495,163296985,2207955996,5.23E+11,25616005,2.47E+11,9810361,1.13E+11,9.16E+11
hwlike,fast,22,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3932,4558147012,2.48E+11,1.13E+11,2641499713,89582862,510277711,75919037,377524650,89669233791,3527589835,165076388,2073662802,5.18E+11,27082165,2.47E+11,10392212,1.13E+11,9.16E+11
hwlike,superfast,22,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3932,4146379945,2.43E+11,1.11E+11,2667175412,73763818,462111637,54658754,301451189,87851591689,3490941884,128777973,1972373003,5.09E+11,27313143,2.42E+11,7077290,1.11E+11,8.97E+11
hwlike,veryfast,22,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3932,4578873627,2.48E+11,1.13E+11,2584426178,96015896,502427045,78768331,379142321,89755469114,3549588370,175248765,2079006392,5.18E+11,28160945,2.47E+11,9388421,1.13E+11,9.16E+11
disfilter,faster,22,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3932,4443943671,2.43E+11,1.11E+11,2641923613,64154852,481023403,75669356,384837911,88140899973,3504504210,139015133,2084012597,5.10E+11,27574144,2.42E+11,10504864,1.11E+11,8.97E+11
disfilter,fast,22,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3932,4443643977,2.43E+11,1.11E+11,2679110136,64075311,495244719,74510369,379703889,88111651279,3511040038,140778038,2102008358,5.08E+11,25137567,2.42E+11,10431932,1.11E+11,8.96E+11
disfilter,superfast,22,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3932,4026503201,2.37E+11,1.08E+11,2785937716,51081110,452802123,52672773,303169150,85872010964,3470255985,106022339,2056200042,5.01E+11,27113543,2.36E+11,7363150,1.08E+11,8.74E+11
disfilter,veryfast,22,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3932,4438103610,2.42E+11,1.11E+11,2748421394,64751396,504498561,76195946,392134632,88106948971,3537959091,140588034,2225593422,5.12E+11,25417027,2.42E+11,9605711,1.11E+11,8.96E+11
default,faster,27,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4061,4465244178,2.26E+11,1.03E+11,2460902035,91787210,491803821,73227059,372315590,81054254141,2882348840,166010968,2035639059,4.62E+11,26844504,2.26E+11,9148441,1.03E+11,8.28E+11
default,fast,27,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4061,4503484528,2.26E+11,1.03E+11,2543263825,88464866,546303542,72010505,389726394,81034995168,2868849543,161522558,2186671638,4.62E+11,32112078,2.26E+11,10244885,1.03E+11,8.28E+11
default,superfast,27,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4061,3876881340,2.17E+11,99489311439,2619826040,55568329,438034747,50201394,297059043,77907202562,2835311448,106244161,2018353621,4.44E+11,27968833,2.16E+11,6865173,99306074747,7.93E+11
default,veryfast,27,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4061,4514494764,2.26E+11,1.03E+11,2698468839,92997200,563763939,76684760,398459101,81007914123,2924132917,169341331,2286196414,4.69E+11,28265868,2.26E+11,10752988,1.03E+11,8.28E+11
hwlike,faster,27,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4061,4467723011,2.25E+11,1.03E+11,2439939146,88450505,486307635,72765171,372142655,80613344271,2831236009,164287796,2032547807,4.58E+11,25651417,2.24E+11,8681452,1.03E+11,8.22E+11
hwlike,fast,27,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4061,4410529728,2.25E+11,1.03E+11,2527836955,85211816,489568000,70178243,374630640,80609621536,2823981461,153526806,2003931289,4.60E+11,25167467,2.24E+11,9420919,1.03E+11,8.22E+11
hwlike,superfast,27,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4061,3995766868,2.21E+11,1.01E+11,2584108593,72581260,455016367,51519956,298156374,78939377188,2861153350,126687389,2051614681,4.52E+11,32723373,2.20E+11,7167174,1.01E+11,8.06E+11
hwlike,veryfast,27,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4061,4431650590,2.25E+11,1.03E+11,2598508276,90752488,499904626,74315303,385162933,80524581308,2852897388,164755496,2184083927,4.63E+11,26776718,2.25E+11,9445525,1.03E+11,8.22E+11
disfilter,faster,27,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4061,4297526639,2.20E+11,1.01E+11,2469996874,60194235,462275956,72760768,377701391,79085757770,2793826556,133115665,2014588735,4.51E+11,23229788,2.19E+11,8688632,1.01E+11,8.05E+11
disfilter,fast,27,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4061,4377066379,2.20E+11,1.01E+11,2570568809,63536954,465775048,71173811,374775883,79129513838,2837378898,133971754,2058211435,4.52E+11,25553755,2.19E+11,9739059,1.01E+11,8.05E+11
disfilter,superfast,27,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4061,3854894563,2.15E+11,98796860256,2572000667,47748659,419031726,49897204,293085052,77277913982,2803313460,97440706,1901459491,4.42E+11,26591655,2.15E+11,6960638,98604124342,7.87E+11
disfilter,veryfast,27,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4061,4310003667,2.20E+11,1.01E+11,2620689327,62479187,488878183,72300742,378312910,79221875528,2850219069,135821137,2158747178,4.54E+11,25336733,2.20E+11,8849161,1.01E+11,8.05E+11
default,faster,32,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4079,4293991881,2.07E+11,94364327888,2247418518,85397249,471350915,67076784,363698740,73611627945,2324970399,155475423,1973097407,4.10E+11,23895696,2.07E+11,8552089,94270768081,7.53E+11
default,fast,32,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4079,4278703305,2.07E+11,94458885767,2453171966,86216973,488790198,69577885,373345767,73536642599,2334675154,157388395,2121150389,4.16E+11,23031707,2.07E+11,8917406,94181619231,7.53E+11
default,superfast,32,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4079,3681919592,1.99E+11,91175013723,2479288068,53799561,435939532,49392411,294400719,70967295356,2303345690,102866418,1970202248,4.01E+11,28234758,1.99E+11,6260448,91010337900,7.23E+11
default,veryfast,32,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4079,4277143131,2.07E+11,94411211592,2295463756,86673229,477519825,69903657,365561321,73525635095,2321570857,155703012,1965738249,4.14E+11,27977300,2.07E+11,8748674,94233829437,7.53E+11
hwlike,faster,32,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4079,4242604750,2.05E+11,93804231162,2357048522,84552563,469117262,69855840,366465921,73030185553,2302357922,155213886,1974917053,4.12E+11,25362446,2.05E+11,9123576,93565313196,7.46E+11
hwlike,fast,32,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4079,4195925421,2.05E+11,93771257426,2388006864,79989686,468388461,65648979,364698775,73086416825,2272068364,146386926,1958919820,4.12E+11,24910991,2.05E+11,8922722,93583037845,7.47E+11
hwlike,superfast,32,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4079,3783808315,2.02E+11,92803131072,2386564567,66679039,424153672,49694811,288956845,72047589370,2287115528,116057224,1824898171,4.05E+11,25934494,2.02E+11,5900977,92659395821,7.35E+11
hwlike,veryfast,32,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4079,4205175020,2.05E+11,93752903612,2497762837,80610450,504501139,68584137,374898125,73093519429,2291899953,147853381,2140131127,4.14E+11,24895903,2.05E+11,8256644,93639457246,7.47E+11
disfilter,faster,32,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4079,4092006067,2.01E+11,92001407303,2398174035,54048393,455642773,65290797,368849164,71819412828,2263773430,119492501,1980286452,4.04E+11,23743800,2.01E+11,8662366,91857234137,7.31E+11
disfilter,fast,32,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4079,4110599207,2.01E+11,92026337803,2316762996,60691558,436129099,69751778,367445920,71820499155,2288548469,129625459,1943207652,4.02E+11,24491033,2.01E+11,8421358,91776966140,7.31E+11
disfilter,superfast,32,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4079,3654918484,1.97E+11,90481224742,2345011880,45270506,412878367,47783018,284604340,70421319048,2268493005,93277202,1858566221,3.94E+11,26302079,1.97E+11,6544844,90372255253,7.17E+11
disfilter,veryfast,32,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.4079,4099428324,2.01E+11,91960200381,2493611869,57316996,473973204,67326232,374018590,71819407886,2300084193,125488217,2090166056,4.06E+11,25159944,2.01E+11,8513120,91844308983,7.31E+11
default,faster,37,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3596,4141264734,1.92E+11,87462543093,2293328738,77527983,481843891,62567051,365675976,68017940388,1886106730,140110380,2033001946,3.78E+11,22667311,1.92E+11,8207763,87335978408,6.96E+11
default,fast,37,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3596,4139881173,1.92E+11,87417926884,2286641309,76730813,473400686,62889049,362727799,67997768022,1889810160,141252454,2007838452,3.78E+11,22142669,1.92E+11,8091777,87268842626,6.96E+11
default,superfast,37,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3596,3585328742,1.86E+11,84845452567,2328374696,51366287,405135039,46600643,286625599,65919865881,1904217498,98135713,1880992100,3.66E+11,28005958,1.85E+11,6280176,84694777003,6.72E+11
default,veryfast,37,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3596,4149053085,1.92E+11,87442347352,2282910057,81012412,467079168,63460703,362777929,67985491850,1945002298,144661817,2042408637,3.76E+11,25886088,1.92E+11,8693629,87271973964,6.96E+11
hwlike,faster,37,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3596,4154043042,1.91E+11,86878779273,2141179804,80984773,451474761,63406599,354622996,67494054505,1892788004,144022025,1901122049,3.72E+11,24284274,1.90E+11,7943600,86694959245,6.91E+11
hwlike,fast,37,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3596,4098821870,1.91E+11,86865999543,2299933914,76208508,462026199,63955004,364302747,67451867642,1869940684,138802404,2003570666,3.75E+11,23789856,1.90E+11,7642046,86676316915,6.90E+11
hwlike,superfast,37,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3596,3680293089,1.89E+11,86337644645,2219196065,63872016,402360266,48427881,277116114,66903676588,1903926378,111372010,1765716316,3.70E+11,27740994,1.89E+11,6141846,86309031255,6.83E+11
hwlike,veryfast,37,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3596,4097843435,1.91E+11,86867597363,2224768686,75748698,448755561,62773134,361872506,67510895902,1873394963,137670627,1925896345,3.72E+11,23498015,1.91E+11,7604802,86651232354,6.90E+11
disfilter,faster,37,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3596,3994487869,1.87E+11,85242070947,2246612352,53459407,431344115,63188082,363133441,66390853546,1894057142,116424556,1978388347,3.67E+11,24378699,1.87E+11,8171483,85050604564,6.76E+11
disfilter,fast,37,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3596,3994395108,1.87E+11,85278193543,2289354950,51054949,435204193,62102599,364590499,66452630167,1847700285,112112626,1990394730,3.65E+11,21804794,1.87E+11,7976527,85120273445,6.76E+11
disfilter,superfast,37,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3596,3560077553,1.84E+11,84217692065,2318734343,41787534,405770388,46949100,284801274,65347689103,1877611706,89030534,1917798134,3.61E+11,27021314,1.84E+11,6686903,84006439173,6.65E+11
disfilter,veryfast,37,Vertical_bees_1080x1920_2997,1080,1920,30,130,6.3596,3997170966,1.87E+11,85238782699,2256455338,51394652,428963058,61360656,367703736,66558991620,1838949308,113157636,1969930690,3.66E+11,20750342,1.87E+11,8249467,85116830127,6.76E+11
default,faster,22,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4007,4431379784,2.22E+11,1.02E+11,2570393919,82266329,513519929,69989238,373162558,78904970784,2697439570,153276507,2102426450,4.55E+11,23873455,2.22E+11,8851463,1.01E+11,8.11E+11
default,fast,22,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4007,4427520624,2.22E+11,1.02E+11,2492289798,84712711,484894059,68708386,373029232,78943684774,2698413994,155615168,2019919645,4.52E+11,25434753,2.22E+11,8665569,1.02E+11,8.11E+11
default,superfast,22,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4007,3871162476,2.13E+11,97862670890,2621148961,56788225,429258933,51623099,295452008,75887556753,2678765043,106781873,1871624055,4.39E+11,27407606,2.13E+11,6727861,97761492209,7.77E+11
default,veryfast,22,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4007,4426435368,2.22E+11,1.02E+11,2626190396,85287623,519784356,71187507,384690844,78954488666,2715179376,156454458,2212585097,4.56E+11,26605491,2.22E+11,9813177,1.02E+11,8.11E+11
hwlike,faster,22,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4007,4389572407,2.20E+11,1.01E+11,2687407305,83011514,510849594,71258442,381582590,78301424081,2689003687,154174638,2156358063,4.57E+11,25891044,2.20E+11,10130278,1.01E+11,8.03E+11
hwlike,fast,22,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4007,4389570894,2.20E+11,1.01E+11,2660156305,83361440,500088130,70562507,383071770,78319660049,2697660013,152940795,2117969933,4.56E+11,27543026,2.20E+11,8920608,1.01E+11,8.04E+11
hwlike,superfast,22,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4007,3993467084,2.17E+11,99697790133,2723334955,73375338,464757222,53860262,300152165,76906988193,2729350739,128219785,2040730898,4.50E+11,35939648,2.16E+11,6987428,99460771726,7.90E+11
hwlike,veryfast,22,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4007,4384598967,2.20E+11,1.01E+11,2689459410,82446162,529937379,70603476,386466678,78269592102,2683356466,153515647,2186593982,4.55E+11,25094197,2.20E+11,9213249,1.01E+11,8.04E+11
disfilter,faster,22,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4007,4299114385,2.15E+11,98914979102,2543724643,61100262,472453451,71387858,377263116,76920058529,2667928780,133725960,2061155782,4.42E+11,26102982,2.15E+11,9542864,98776296830,7.86E+11
disfilter,fast,22,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4007,4270756140,2.15E+11,98921309874,2637982704,58197307,472943659,70559185,385638643,76987176648,2660597427,129597885,2082511005,4.46E+11,25216272,2.15E+11,9441208,98764526154,7.86E+11
disfilter,superfast,22,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4007,3852008547,2.11E+11,97115921871,2647473605,46552351,427979705,49984714,300009161,75145627841,2664836108,95659102,1986702895,4.36E+11,27559746,2.11E+11,6355394,96905050548,7.70E+11
disfilter,veryfast,22,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4007,4266160469,2.15E+11,98966125604,2579678526,57161233,471942009,69119625,380972440,76951298097,2652729250,126330310,2050034489,4.43E+11,23741277,2.15E+11,9688287,98764279116,7.86E+11
default,faster,27,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3751,4265692441,2.02E+11,92337982556,2455479517,78499915,496738379,64339927,376788548,71361319306,2150388011,144972133,2133317161,4.04E+11,27072443,2.02E+11,8776357,92209193375,7.33E+11
default,fast,27,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3751,4253751622,2.02E+11,92374179650,2274312011,80492379,467411274,64859531,363955509,71362441366,2137523478,144662402,1942709120,4.00E+11,26504602,2.02E+11,8014868,92223588529,7.33E+11
default,superfast,27,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3751,3820448461,1.94E+11,89353373129,2339419247,57526642,408182496,50151507,290014890,68860862522,2156117739,108939957,1852831808,3.88E+11,29976614,1.94E+11,6864878,89143316042,7.05E+11
default,veryfast,27,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3751,4265719762,2.02E+11,92348285729,2398754761,80556327,483304565,63291114,362835665,71392132666,2134763513,144518861,2022989461,4.02E+11,25773615,2.02E+11,8026037,92222762277,7.33E+11
hwlike,faster,27,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3751,4226907752,2.01E+11,91722882721,2330053043,77491017,475778991,62779530,363296900,70862760818,2108661292,141796421,2000114436,3.97E+11,20905161,2.00E+11,8023534,91578820666,7.27E+11
hwlike,fast,27,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3751,4221737550,2.01E+11,91715624260,2513190681,83134384,482993737,66623261,371636910,70780794705,2155868786,149415916,2086605698,4.05E+11,29492814,2.00E+11,8544371,91558439305,7.26E+11
hwlike,superfast,27,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3751,3793675368,1.98E+11,90919888147,2454388873,65297373,437781761,49057336,292557751,69760065162,2129101035,114180451,1971557231,3.95E+11,26885642,1.97E+11,6219270,90705730691,7.16E+11
hwlike,veryfast,27,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3751,4244252512,2.01E+11,91721254321,2452225875,81440068,480991089,66805689,368105172,70768196970,2155333039,148380586,2103192187,4.02E+11,27053856,2.00E+11,8070872,91566891306,7.27E+11
disfilter,faster,27,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3751,4095905057,1.96E+11,90093845529,2382249012,53079062,449672305,64491568,371084402,69684857086,2090470176,117051758,2063921560,3.91E+11,22369310,1.96E+11,7833135,89922494757,7.12E+11
disfilter,fast,27,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3751,4102890318,1.96E+11,90057302191,2446686777,54218177,448704606,63481518,374617771,69775049648,2094210390,118921212,2020845892,3.93E+11,24766860,1.96E+11,8653486,89951728034,7.12E+11
disfilter,superfast,27,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3751,3693336961,1.93E+11,88681904486,2323379179,48871218,394886819,49350167,284906511,68295694769,2129094476,100361195,1817696231,3.85E+11,25290681,1.92E+11,6704246,88394782345,6.98E+11
disfilter,veryfast,27,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3751,4105656112,1.96E+11,90114390693,2423590808,54130961,455202866,64186481,372370574,69606247029,2114526492,118688615,2081172232,3.92E+11,24547570,1.96E+11,8667655,89881077643,7.11E+11
default,faster,32,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3654,4024553667,1.86E+11,84614670945,2267428838,77244878,475208461,61748835,365217937,65493259262,1699160772,138070657,2017443065,3.63E+11,24097369,1.86E+11,7797433,84471025014,6.72E+11
default,fast,32,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3654,4079019698,1.86E+11,84597959689,2152009622,80151950,464223366,63648166,358613232,65499701542,1713842225,144977080,1946736233,3.60E+11,22812235,1.86E+11,8125332,84457763423,6.72E+11
default,superfast,32,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3654,3572533805,1.80E+11,82194923118,2173495676,53274446,394431424,48028186,282019810,63420819435,1734480113,102118623,1811130737,3.48E+11,25333525,1.79E+11,6269671,81960596457,6.48E+11
default,veryfast,32,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3654,4023876070,1.86E+11,84633338803,2219573629,77712196,471157253,61525821,365733758,65443204317,1707049774,138305468,2017697687,3.62E+11,21814342,1.86E+11,7820049,84430799538,6.72E+11
hwlike,faster,32,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3654,3991710420,1.85E+11,84150622458,2269331563,78106246,467842683,65004642,367126576,65001132419,1718429254,141248740,2027060535,3.61E+11,25564629,1.84E+11,8027654,83872819651,6.66E+11
hwlike,fast,32,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3654,3988567160,1.85E+11,84123702682,2142094927,74504213,450426638,61003669,354682809,65033988967,1676847232,135889074,1887888930,3.57E+11,21835291,1.84E+11,8085266,83940954089,6.67E+11
hwlike,superfast,32,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3654,3591003531,1.83E+11,83667953494,2231274428,67753952,425376405,48170320,284539131,64385655643,1778265387,115633365,1926682687,3.55E+11,26962822,1.83E+11,6037197,83506773014,6.59E+11
hwlike,veryfast,32,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3654,3989948898,1.85E+11,84087881206,2173653132,73958260,455081843,60830481,355232052,65100103875,1677218835,135109845,1926831457,3.58E+11,22021553,1.85E+11,7541626,83977953905,6.67E+11
disfilter,faster,32,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3654,3892093438,1.81E+11,82682808985,2196730157,49860872,430845942,59945433,357030159,64055332991,1670325196,110706403,1908494321,3.52E+11,25552088,1.81E+11,7815660,82481822072,6.54E+11
disfilter,fast,32,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3654,3878774715,1.81E+11,82680272803,2286923057,50524551,443829049,59819210,364744940,64103079585,1672788462,110043793,1976518401,3.54E+11,20947260,1.81E+11,7542828,82504519567,6.53E+11
disfilter,superfast,32,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3654,3457651386,1.78E+11,81616660892,2106426869,42841129,384792555,45926132,272504913,63048488425,1682638103,90289068,1749201114,3.44E+11,23551357,1.78E+11,6362916,81471737775,6.43E+11
disfilter,veryfast,32,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.3654,3873302234,1.81E+11,82586086617,2254151793,50453115,437265527,61305451,361086217,64104916603,1677531329,112046734,2001682861,3.53E+11,20731169,1.81E+11,7495413,82545249893,6.54E+11
default,faster,37,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4461,3914590573,1.75E+11,79235311526,2084436669,76630588,456999322,59281339,358502716,61533492883,1455876008,139086374,1977827955,3.35E+11,24314349,1.75E+11,7435499,79072836114,6.30E+11
default,fast,37,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4461,3920483178,1.75E+11,79238763206,2056077078,73812769,439485157,57965438,352492217,61632292665,1415153802,131869247,1861047918,3.34E+11,21019557,1.75E+11,7148791,79087235959,6.30E+11
default,superfast,37,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4461,3367936959,1.70E+11,77134028488,2092621634,48768677,398669986,45638142,277647894,59837974065,1430975879,93998232,1810671168,3.23E+11,26598296,1.69E+11,5702864,77004251683,6.10E+11
default,veryfast,37,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4461,3907548382,1.75E+11,79253340817,2003682752,74468169,426862907,56233854,344888333,61643959765,1406757824,130272781,1814319792,3.32E+11,21368609,1.75E+11,6863578,79166030775,6.31E+11
hwlike,faster,37,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4461,3867247170,1.74E+11,78810256089,2015714219,70754883,433496876,57688660,346447169,61179511247,1402317939,128498232,1852489485,3.28E+11,23728441,1.74E+11,7364932,78651487953,6.26E+11
hwlike,fast,37,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4461,3879148891,1.74E+11,78833763374,2102452693,70658755,444370169,58125551,348749773,61094416460,1409797670,129391707,1914364934,3.32E+11,22334208,1.74E+11,7511661,78608349343,6.26E+11
hwlike,superfast,37,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4461,3467396970,1.72E+11,78566748292,2113362211,60595176,409470367,45180700,279068334,60702384308,1436398067,107076995,1846477508,3.28E+11,25144998,1.72E+11,6179822,78433904241,6.20E+11
hwlike,veryfast,37,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4461,3882931460,1.74E+11,78853249905,2080450542,75740388,439278621,57690075,351728802,61118512887,1434850981,134247989,1915588289,3.32E+11,26158889,1.74E+11,7506622,78630088227,6.26E+11
disfilter,faster,37,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4461,3771370804,1.70E+11,77419198808,2103936760,47298261,412476406,56225895,352997068,60260580826,1387844589,103762229,1881428032,3.25E+11,23537097,1.70E+11,7342615,77282727369,6.13E+11
disfilter,fast,37,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4461,3774615510,1.70E+11,77404910193,1963356580,48590812,400907994,57448551,355645057,60195796198,1390216003,106413291,1817650504,3.23E+11,21747092,1.70E+11,6995098,77278333804,6.13E+11
disfilter,superfast,37,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4461,3356342265,1.68E+11,76610633296,2107158260,42289390,378046577,44550379,275182411,59414150891,1437790842,87318503,1789392443,3.21E+11,29440692,1.68E+11,5757884,76509546690,6.05E+11
disfilter,veryfast,37,Vertical_Carnaby_1080x1920_5994,1080,1920,60,130,6.4461,3772909332,1.71E+11,77465573463,2099930282,46275675,412968177,56708363,348561875,60192426698,1390523705,103469121,1924667774,3.23E+11,22694447,1.70E+11,7319566,77230389806,6.13E+11
default,faster,22,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2554,4725570219,3.55E+11,1.53E+11,2798527379,112998854,513878895,100433458,400242116,1.42E+11,6949271879,213514191,2085775546,8.00E+11,33000576,3.54E+11,12845647,1.53E+11,1.43E+12
default,faster,27,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2329,4723508894,3.31E+11,1.45E+11,2752483420,106914346,509672474,90907204,392093107,1.29E+11,6042484443,198776612,2055174744,7.27E+11,33064041,3.31E+11,12015126,1.45E+11,1.30E+12
default,faster,32,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.1539,4577451878,2.96E+11,1.32E+11,2903872917,100294860,516522207,84062090,403318853,1.12E+11,4802175012,186812875,2204315101,6.39E+11,29409371,2.96E+11,11161985,1.32E+11,1.13E+12
default,faster,37,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,6.4568,4555302136,2.63E+11,1.19E+11,2763289757,95576576,510408636,77025507,390523367,96616255175,3699484031,171676499,2145579968,5.48E+11,24528506,2.63E+11,9429543,1.19E+11,9.84E+11
